q1_bar,q2_bar,q1_dot_bar,q2_dot_bar,u1_bar,u2_bar
2.317301672491397,0.0005577406660779342,1.8486293684487032,0.0022262900635131285,0.05573497633286495,0.008778243778110945
2.3628667453425853,0.0004962439239943829,1.7999075980950197,-0.004970880637021769,0.10061796733112593,0.023560440501175124
2.407463456914573,0.00041795396596171116,1.7711518410578788,0.0008828325274345258,0.0505228943254712,0.0077676906895939105
2.4510456420061195,0.0003720009780143311,1.7194291483828683,-0.00301818573638725,0.09176170514836224,0.021459914496656077
2.4936347956428717,0.00034408898395420716,1.6916940167169647,0.00232611187799865,0.045308214231762484,0.006956040423884589
2.535193300613702,0.0003091666914643764,1.6368504814492657,-0.0032621082398106276,0.08242861400545153,0.01906208873510178
2.5756713135329474,0.00027387289660437444,1.6052813221152298,0.0022963902953028145,0.039969508359335944,0.006019941746628585
2.6150399199773133,0.00024322941649937654,1.5479940781816093,-0.0029895157829770294,0.07314972804053267,0.016724119494445428
2.653260802935117,0.0002123147021552425,1.5134810460625043,0.0022746902784521053,0.034603791254562206,0.005066991062201346
2.6902868512814564,0.0001852783451962824,1.4526570437823927,-0.0027767774929044644,0.06395795894524443,0.014402989408431039
2.726095871862301,0.00015651689053724664,1.4161079076038594,0.0021366828298135243,0.02953900250599371,0.0041815312869978236
2.760660105477647,0.00011271316793200816,1.3529767594262763,-0.0037895145095540837,0.05498861880378984,0.012043152334239134
2.793942257394374,5.961447529462666e-05,1.3135426890345894,0.001393085441300128,0.024753238047522934,0.0033254417376413913
2.8259143482469704,3.257122673427976e-05,1.2481129075019066,-0.0022492493036346244,0.04643961200306846,0.009981964913892994
2.8565420363042557,1.2516811491432772e-05,1.205981658044824,0.0019521923170428231,0.020234754675988016,0.0025885065877219414
2.885827532484536,-3.061151332721786e-06,1.1400043254111396,-0.0019477848356211247,0.03843506862462977,0.007969717919600789
2.9136997315170077,-2.2340209721597645e-05,1.0929166642709993,0.00165610473257315,0.015782797987658737,0.0017622089166263303
2.9401184035950267,-3.894254133982884e-05,1.0238857132838997,-0.0016891692057014339,0.03108511854563929,0.006126972104423855
2.9650592657243084,-4.2042571438148836e-05,0.9746883709525521,0.0027362888578418665,0.012005578817981285,0.0012085516151278232
2.9885033664236547,-1.5432467564465715e-05,0.903794101876451,-2.26495746278253e-05,0.024327329767765356,0.004524510916817144
3.0103963388391195,-1.3933500242297464e-05,0.8505843260650652,0.0007273979319424531,0.00853862168824953,0.00042626017829992693
3.030742311583554,-2.8568107603971772e-05,0.7795999671579491,-0.0010828643192286726,0.018552456780042782,0.002998550622037105
3.0495017392446084,-2.731161046279611e-05,0.7236616077785584,0.001998686183438871,0.005558122251088926,4.542220139168254e-06
3.066608815184035,-2.296686055382952e-05,0.6476641373968174,-0.0008312857166975315,0.013248452391978256,0.0016430082190078278
